Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-01-03 00:00:00-05:00,32.97168893109995,33.28182797442213,32.37079499680684,32.77785110473633,11793300,0.0,0.0
2023-01-04 00:00:00-05:00,33.233372171518496,33.8730344630485,33.0395343292353,33.62104415893555,11326300,0.0,0.0
2023-01-05 00:00:00-05:00,33.146145846154205,34.34793383225166,33.06860922916759,33.92149353027344,11932000,0.0,0.0
2023-01-06 00:00:00-05:00,33.621036661860515,34.90036095964704,33.48535131166324,34.803443908691406,9783500,0.0,0.0
2023-01-09 00:00:00-05:00,35.404344606917824,35.704793438436354,34.745298180918574,34.813140869140625,11617900,0.0,0.0
2023-01-10 00:00:00-05:00,35.026361556544934,35.995547006132334,34.793759119047444,35.96647262573242,10280400,0.0,0.0
2023-01-11 00:00:00-05:00,36.19906852981297,36.93565140896015,36.00523443259905,36.65458679199219,15190300,0.0,0.0
2023-01-12 00:00:00-05:00,36.96473619933346,37.420254589859994,36.66429104570911,37.14888381958008,15318500,0.0,0.0
2023-01-13 00:00:00-05:00,35.35588579330868,35.59818216280543,34.706533297688985,35.38496017456055,21242800,0.0,0.0
2023-01-17 00:00:00-05:00,35.37526919612733,35.99554729733748,35.09420452615738,35.48188018798828,13916100,0.0,0.0
2023-01-18 00:00:00-05:00,35.918009533410405,36.37352412283411,35.297727818805036,35.31711196899414,11322700,0.0,0.0
2023-01-19 00:00:00-05:00,34.551464884510025,34.91006248773993,34.04748797602916,34.628997802734375,11403600,0.0,0.0
2023-01-20 00:00:00-05:00,34.58053316206108,34.900362401143425,34.192857547929314,34.26070022583008,17187200,0.0,0.0
2023-01-23 00:00:00-05:00,34.590222974071644,35.472181473358326,34.43515346970746,35.31711196899414,17001900,0.0,0.0
2023-01-24 00:00:00-05:00,34.890684372481786,35.530346771424625,34.71623065484738,35.08452224731445,12072100,0.0,0.0
2023-01-25 00:00:00-05:00,34.88098403523531,35.42372549092038,34.28978035202217,35.20081329345703,13715600,0.0,0.0
2023-01-26 00:00:00-05:00,35.850167330797056,36.034311214307714,35.113584402457086,35.35588073730469,19559000,0.0,0.0
2023-01-27 00:00:00-05:00,35.452806972269634,37.061654736578284,35.31711789816594,36.78059005737305,21995400,0.0,0.0
2023-01-30 00:00:00-05:00,35.61756977616168,36.13123694630827,35.1039026060151,35.17174530029297,23596800,0.0,0.0
2023-01-31 00:00:00-05:00,37.730389999310184,38.50573762265536,37.14888020608858,38.10837173461914,47396300,0.0,0.0
2023-02-01 00:00:00-05:00,38.23436856108916,38.61235031302936,37.37179406109244,38.0889892578125,25569500,0.0,0.0
2023-02-02 00:00:00-05:00,39.03879522201493,40.75425419688025,38.6898878105644,40.2212028503418,28757000,0.0,0.0
2023-02-03 00:00:00-05:00,39.397393619062555,40.69610238854439,39.06787038808509,39.86260223388672,18566700,0.0,0.0
2023-02-06 00:00:00-05:00,39.63968749808652,40.32780829961304,39.5136923508432,40.06612777709961,14285700,0.0,0.0
2023-02-07 00:00:00-05:00,39.98858615210754,40.49256298076305,39.484613020600754,40.12427520751953,11542500,0.0,0.0
2023-02-08 00:00:00-05:00,39.8141445725989,40.80271059013767,39.717223798325826,40.28904342651367,12318500,0.0,0.0
2023-02-09 00:00:00-05:00,40.79301527151541,41.66528364539205,40.211505487030344,40.347190856933594,20848900,0.0,0.0
2023-02-10 00:00:00-05:00,39.96921361819862,40.347195390298424,39.69783915075176,40.07582092285156,11447400,0.0,0.0
2023-02-13 00:00:00-05:00,39.47492010723816,40.78332258930624,39.46522988017788,40.72517013549805,12854800,0.0,0.0
2023-02-14 00:00:00-05:00,40.415034575425715,41.41329441994173,40.40534065038527,41.12253952026367,13012400,0.0,0.0
2023-02-15 00:00:00-05:00,40.84147665816157,41.655592631623065,40.75424981467822,41.62651824951172,11660100,0.0,0.0
2023-02-16 00:00:00-05:00,41.083767994927584,42.285559502475735,40.928698480774486,41.771888732910156,14549600,0.0,0.0
2023-02-17 00:00:00-05:00,41.67497717543791,41.83973693847656,40.88993557674078,41.83973693847656,13034100,0.0,0.0
2023-02-21 00:00:00-05:00,41.122542694512525,41.75251477340014,39.823833925030684,39.86260223388672,12320100,0.0,0.0
2023-02-22 00:00:00-05:00,39.959516647753404,40.19212278824968,39.37800684223649,39.6299934387207,9870000,0.0,0.0
2023-02-23 00:00:00-05:00,39.785060342377534,39.988588391168484,37.67223585273619,38.04052734375,19930700,0.0,0.0
2023-02-24 00:00:00-05:00,37.7110138255116,38.10837979762286,37.27487953974318,37.972694396972656,12929600,0.0,0.0
2023-02-27 00:00:00-05:00,38.311904530330864,38.777113161867476,37.93392274827921,38.09868621826172,17310600,0.0,0.0
2023-02-28 00:00:00-05:00,38.00176021772143,38.0308382949848,37.303949214934356,37.54624557495117,17166700,0.0,0.0
2023-03-01 00:00:00-05:00,37.48809098073861,38.118062959733315,37.44932267802996,37.526859283447266,14164800,0.0,0.0
2023-03-02 00:00:00-05:00,37.31313807486359,38.43029938420722,37.031418620401325,38.401153564453125,12908600,0.09,0.0
2023-03-03 00:00:00-05:00,39.236596237465385,40.16918096227337,39.10059476165117,39.838890075683594,13429700,0.0,0.0
2023-03-06 00:00:00-05:00,39.848613870633855,40.013757491243794,39.100601911120854,39.294891357421875,9810000,0.0,0.0
2023-03-07 00:00:00-05:00,39.07146369790198,39.27546596932266,38.48859530071861,38.60517120361328,12126900,0.0,0.0
2023-03-08 00:00:00-05:00,38.56630378029392,38.877165372309626,38.245725679036326,38.62458801269531,10674800,0.0,0.0
2023-03-09 00:00:00-05:00,38.391448793064804,38.56630892512066,36.681706103132655,36.739994049072266,15604100,0.0,0.0
2023-03-10 00:00:00-05:00,36.623427087152216,36.7011406537276,35.224545831160135,35.47712326049805,14139400,0.0,0.0
2023-03-13 00:00:00-04:00,34.60281762056654,35.273116030271254,33.86452216575085,34.73881912231445,21584200,0.0,0.0
2023-03-14 00:00:00-04:00,35.41882352373764,35.62282573711814,34.07823437372668,34.58338165283203,18938200,0.0,0.0
2023-03-15 00:00:00-04:00,33.62165812935444,33.63137093324142,32.669644000636424,33.34965515136719,17992100,0.0,0.0
2023-03-16 00:00:00-04:00,32.88336669141465,33.922811120090365,32.79593661303242,33.621665954589844,23883900,0.0,0.0
2023-03-17 00:00:00-04:00,33.30108142703374,33.30108142703374,32.17420713445508,32.42678451538086,27743500,0.0,0.0
2023-03-20 00:00:00-04:00,32.494783762367895,33.27193777209645,32.31992364695864,32.65992736816406,14938800,0.0,0.0
2023-03-21 00:00:00-04:00,33.641091737859526,34.3113864645174,33.47594440459526,34.0976676940918,13685100,0.0,0.0
2023-03-22 00:00:00-04:00,34.12681278526823,34.31138572480738,33.058222661940775,33.07765197753906,12929700,0.0,0.0
2023-03-23 00:00:00-04:00,33.38850735251541,33.76736967120677,32.22277457562961,32.7765007019043,12585400,0.0,0.0
2023-03-24 00:00:00-04:00,32.504499349049624,32.81536097955507,32.047923413736406,32.74736022949219,11912100,0.0,0.0
2023-03-27 00:00:00-04:00,33.33993979562986,33.553658546166844,32.786217310841124,33.46622848510742,11318400,0.0,0.0
2023-03-28 00:00:00-04:00,33.475942217006605,33.660518854226304,33.07765052909029,33.2427978515625,12214200,0.0,0.0
2023-03-29 00:00:00-04:00,33.89366005033425,34.70967266461047,33.71879993972059,34.6805305480957,13290000,0.0,0.0
2023-03-30 00:00:00-04:00,35.2148272527302,35.43825881543528,34.845677681156936,34.96225357055664,9300200,0.0,0.0
2023-03-31 00:00:00-04:00,35.23425758336496,35.67140791680879,35.09825608090755,35.63254928588867,10872700,0.0,0.0
2023-04-03 00:00:00-04:00,35.34111612398912,35.76854993664358,34.96225374594674,35.234256744384766,10887900,0.0,0.0
2023-04-04 00:00:00-04:00,35.46739517491728,35.49654099541531,34.28223680459592,34.71938705444336,11279900,0.0,0.0
2023-04-05 00:00:00-04:00,34.26280794771938,34.3696673108521,33.417653257302376,34.087947845458984,10949400,0.0,0.0
2023-04-06 00:00:00-04:00,34.0005256099187,34.08795568114616,33.48566169366987,33.60223388671875,10068100,0.0,0.0
2023-04-10 00:00:00-04:00,33.369085472615005,34.719395160924456,33.28165540223185,34.709678649902344,11530400,0.0,0.0
2023-04-11 00:00:00-04:00,34.85539866405545,34.94282873944261,34.33081821173248,34.39881896972656,16410500,0.0,0.0
2023-04-12 00:00:00-04:00,34.96224674743071,35.030247483428276,33.54393668263058,33.63136672973633,12027400,0.0,0.0
2023-04-13 00:00:00-04:00,33.57308732152993,33.69937230321785,32.75707466665988,33.543941497802734,16066200,0.0,0.0
2023-04-14 00:00:00-04:00,33.75765864865047,34.28223898178229,33.271936941475644,33.50508499145508,9162900,0.0,0.0
2023-04-17 00:00:00-04:00,33.3982324987709,34.14624452650761,33.34966105920635,34.13652801513672,10248900,0.0,0.0
2023-04-18 00:00:00-04:00,34.43766667453636,34.55423883613327,34.06851717275691,34.32109451293945,9444600,0.0,0.0
2023-04-19 00:00:00-04:00,33.87423749678364,33.88395400806912,33.24280137646878,33.59252166748047,11002300,0.0,0.0
2023-04-20 00:00:00-04:00,32.32964076718066,32.7667911140683,31.902206931203374,32.582218170166016,15294800,0.0,0.0
2023-04-21 00:00:00-04:00,32.572489636426475,32.80563763729701,32.02848381066481,32.5919189453125,12358700,0.0,0.0
2023-04-24 00:00:00-04:00,32.80564757819526,33.41765802339274,32.601645331717066,33.31079864501953,16836800,0.0,0.0
2023-04-25 00:00:00-04:00,33.019362121631076,33.106792174074535,31.74676995956793,31.97020149230957,34044400,0.0,0.0
2023-04-26 00:00:00-04:00,31.96048949596308,32.174204525072085,31.163906200594305,31.299907684326172,18780900,0.0,0.0
2023-04-27 00:00:00-04:00,31.43591848692956,31.88278169616321,30.93076732206228,31.7856388092041,19730100,0.0,0.0
2023-04-28 00:00:00-04:00,31.49419889785752,32.349070280795964,31.484486092650975,32.09649658203125,15510700,0.0,0.0
2023-05-01 00:00:00-04:00,33.02907681248541,33.301079788626545,32.485067154440515,32.52392578125,16892300,0.0,0.0
2023-05-02 00:00:00-04:00,32.251917614890544,32.45591981416685,31.581619380465522,32.135345458984375,14527600,0.0,0.0
2023-05-03 00:00:00-04:00,31.8244913547314,32.43650187283104,31.44562893592416,31.552488327026367,13494400,0.0,0.0
2023-05-04 00:00:00-04:00,31.377624910176266,31.73705797445093,30.658756928745465,30.785045623779297,14807400,0.0,0.0
2023-05-05 00:00:00-04:00,31.397055569129478,32.44621639290931,31.290196184585632,32.310211181640625,17191100,0.0,0.0
2023-05-08 00:00:00-04:00,32.4364975025059,32.77650494708967,32.18392382591931,32.698787689208984,11267400,0.0,0.0
2023-05-09 00:00:00-04:00,32.36849424604582,32.611355099455984,32.115920589034765,32.32963562011719,11841900,0.0,0.0
2023-05-10 00:00:00-04:00,32.902782833275516,32.99992938466567,31.669049423835656,32.135345458984375,15418400,0.0,0.0
2023-05-11 00:00:00-04:00,31.9119231730444,32.329644248860134,31.9119231730444,32.17421340942383,12319500,0.0,0.0
2023-05-12 00:00:00-04:00,32.30049700852397,32.32963912825143,31.212481304797834,31.47477149963379,13035500,0.0,0.0
2023-05-15 00:00:00-04:00,31.46505080296617,31.542768052916802,31.20276064302646,31.445621490478516,18841100,0.0,0.0
2023-05-16 00:00:00-04:00,31.144479053171132,31.319339174630198,30.60046937465817,30.639328002929688,11069600,0.0,0.0
2023-05-17 00:00:00-04:00,30.90161563290906,31.659342191123276,30.736470172255242,31.51362419128418,11269500,0.0,0.0
2023-05-18 00:00:00-04:00,31.358193569631535,32.01877541608398,31.329051451799504,31.960491180419922,14241000,0.0,0.0
2023-05-19 00:00:00-04:00,32.17420956708126,32.222781003773896,31.562202794380507,31.727346420288086,12603900,0.0,0.0
2023-05-22 00:00:00-04:00,31.775912866419727,31.98963160121746,31.46505127349348,31.921630859375,8866400,0.0,0.0
2023-05-23 00:00:00-04:00,32.05763275078725,32.873645369037796,31.999344811711303,32.46563720703125,17717900,0.0,0.0
2023-05-24 00:00:00-04:00,32.057636792591076,32.09649542354097,31.095906058277617,31.358196258544922,13357500,0.0,0.0
2023-05-25 00:00:00-04:00,31.24162284362444,31.707915279408343,31.212480724438844,31.48448371887207,10492700,0.0,0.0
2023-05-26 00:00:00-04:00,31.68848638740736,32.53364491269241,31.42619619394954,32.33935546875,13656800,0.0,0.0
2023-05-30 00:00:00-04:00,32.73765105920419,33.30108643738439,32.36850144233646,32.4073600769043,12671700,0.0,0.0
2023-05-31 00:00:00-04:00,32.009064098790034,32.10620696658394,30.95019053447986,31.48448371887207,17934200,0.0,0.0
2023-06-01 00:00:00-04:00,31.65008810693741,32.439146056198375,31.309133883901076,32.166385650634766,12466700,0.09,0.0
2023-06-02 00:00:00-04:00,32.78984297248248,33.58864455752874,32.60475606924371,33.39381408691406,15316600,0.0,0.0
2023-06-05 00:00:00-04:00,33.55941935677013,33.55941935677013,32.78984108596395,33.2476921081543,10067800,0.0,0.0
2023-06-06 00:00:00-04:00,33.121056337685125,34.4653826060119,33.10157291743895,34.329002380371094,15596900,0.0,0.0
2023-06-07 00:00:00-04:00,34.47511955364185,35.51745829446181,34.31925592088603,35.28366470336914,23167200,0.0,0.0
2023-06-08 00:00:00-04:00,35.264179638373605,35.497973218551074,34.757621926546484,34.92322540283203,16196100,0.0,0.0
2023-06-09 00:00:00-04:00,36.52083690006296,37.183254606372245,35.29340744018555,35.29340744018555,24318900,0.0,0.0
2023-06-12 00:00:00-04:00,35.33236962063611,36.062981059319036,35.322626053781114,35.72202682495117,14901900,0.0,0.0
2023-06-13 00:00:00-04:00,36.0045318558712,36.86178367608205,36.0045318558712,36.67669677734375,16449900,0.0,0.0
2023-06-14 00:00:00-04:00,36.86178648067307,36.98842685054092,36.08246827395233,36.394195556640625,14879200,0.0,0.0
2023-06-15 00:00:00-04:00,36.22858245756064,37.27092108635704,36.218842607346105,37.04686737060547,15692500,0.0,0.0
2023-06-16 00:00:00-04:00,37.134543283044486,37.261183640495524,36.67669597178329,36.97867965698242,14523200,0.0,0.0
2023-06-20 00:00:00-04:00,36.72539825573111,36.861778447676684,35.965559918191914,36.355220794677734,14380100,0.0,0.0
2023-06-21 00:00:00-04:00,36.34548931242238,36.34548931242238,35.92660507439358,36.05324172973633,9085800,0.0,0.0
2023-06-22 00:00:00-04:00,35.82918469555811,36.00453174268825,35.42004406297581,35.71228790283203,8616300,0.0,0.0
2023-06-23 00:00:00-04:00,35.00115662606747,35.49797073626506,34.87451627794585,35.244693756103516,10201800,0.0,0.0
2023-06-26 00:00:00-04:00,35.09857352876624,36.03375902657162,35.09857352876624,35.75125503540039,11904900,0.0,0.0
2023-06-27 00:00:00-04:00,36.05324205761995,36.55005997983861,35.507721159287186,36.51109313964844,9125200,0.0,0.0
2023-06-28 00:00:00-04:00,36.53057841061067,37.222223136658414,36.442904873781906,37.20273971557617,12882100,0.0,0.0
2023-06-29 00:00:00-04:00,37.33912282855518,37.621623137726736,37.01765196200761,37.21248245239258,10460300,0.0,0.0
2023-06-30 00:00:00-04:00,37.31963423650526,37.85541522375854,37.01764683245101,37.56317138671875,11613700,0.0,0.0
2023-07-03 00:00:00-04:00,37.73852108797653,38.128178326090726,37.631364139768394,37.95283126831055,5578300,0.0,0.0
2023-07-05 00:00:00-04:00,38.08921265492723,38.517840460897666,37.90412573985606,38.40093994140625,12110000,0.0,0.0
2023-07-06 00:00:00-04:00,37.91385835551628,38.44964301071922,37.602131128533664,38.43989944458008,13108100,0.0,0.0
2023-07-07 00:00:00-04:00,38.517835135802265,38.946459166432994,38.30352126244597,38.58602523803711,10608500,0.0,0.0
2023-07-10 00:00:00-04:00,38.55679928757525,38.72240274831428,38.176878252309656,38.6152458190918,10507300,0.0,0.0
2023-07-11 00:00:00-04:00,38.5470570880893,39.06335462055672,38.147656338880566,38.93671798706055,11395900,0.0,0.0
2023-07-12 00:00:00-04:00,39.784229198889385,39.91086955811253,39.33612173220076,39.3653450012207,14534200,0.0,0.0
2023-07-13 00:00:00-04:00,39.66733206901699,39.97905932284926,39.365344666081114,39.45301818847656,12446400,0.0,0.0
2023-07-14 00:00:00-04:00,39.56017747159495,39.64785099918263,38.90749594042391,38.965946197509766,11047700,0.0,0.0
2023-07-17 00:00:00-04:00,38.459384685906116,38.517834937269804,37.51445939397672,37.74825668334961,16143000,0.0,0.0
2023-07-18 00:00:00-04:00,37.73851755507561,38.176881442406255,37.55342694692258,38.11843490600586,13304800,0.0,0.0
2023-07-19 00:00:00-04:00,38.28403711631741,38.55680123614538,38.14765691444432,38.21584701538086,12775300,0.0,0.0
2023-07-20 00:00:00-04:00,37.962571148666306,38.31326523016338,37.7190340049691,38.24507141113281,10626400,0.0,0.0
2023-07-21 00:00:00-04:00,38.615254719508,38.64447799200194,37.34886212497713,37.55343246459961,13621900,0.0,0.0
2023-07-24 00:00:00-04:00,37.86515812895678,38.45938941798249,37.758001179646264,38.28404235839844,18209200,0.0,0.0
2023-07-25 00:00:00-04:00,36.75462563122927,37.77748090129189,36.150654549605555,36.93971252441406,30599100,0.0,0.0
2023-07-26 00:00:00-04:00,36.97868099427642,37.45601545664987,36.666953730879015,37.30015182495117,15673500,0.0,0.0
2023-07-27 00:00:00-04:00,37.728776694509726,38.430164910279224,37.533946221675734,37.96257400512695,17589300,0.0,0.0
2023-07-28 00:00:00-04:00,37.74825759563386,37.97231132382005,36.76436916176565,37.06635284423828,17473700,0.0,0.0
2023-07-31 00:00:00-04:00,37.16377589435708,37.37808609008789,36.82282160591927,37.37808609008789,12138200,0.0,0.0
